# version=1
# source_sha256=d517169e57f1d6254682c03dec5c254b5101ccd787d191f639b0cac1e8a616c4
# destination_sha256=f5e133e8eca8eb1a02e21a7d1afbb44d082e384a38d39db58a694371fa583bbe
# rows=1280
source_address	destination_address	function_name	evidence	review_flags	similarity	confidence	association_votes	source_length	destination_length	source_callers	destination_callers	source_callees	destination_callees	correlator	audit_comment
004182f0	0040a5a0	GetShipAccelerationRate	WC1-callgraph-propagated		1.0	3.2	0	62	236	GetTbl0059c3c0Fn29A0@004129a0|approach_speed@0041e750|control_speed@00434040	approach_speed@0041181d|GetTbl0059c3c0Fn29A0@0041cc0a|control_speed@0041ecef		EmitTextString@0040f040|MaxShort@0040f072|FUN_00410289@00410289|MultiplyFixed@004619e2|DivideFixed@00461a2d	Manual Match	[WC1 transfer] WC1-callgraph-propagated from GetShipAccelerationRate @004182f0; support=3 (out=0, in=3), margins=1/1, degree=3/8
00418330	0040a691	SetTbl0059bce0Fn8330	WC1-fuzzy-low		0.542	0.732	0	103	102	init_hazard@004013b0|approach@00401950|auto_pilot_sequence@00404050|LoopUiFn0740@00410740|DoLocalFn83A0@004183a0|fire_weapon@00420c20	DoLocalFn83A0@0040a6f7|fire_weapon@00415e2c|init_hazard@00417af9|approach@004182b6|auto_pilot_sequence@00422b1c|LoopUiFn0740@0044ade0|FUN_0045f439@0045f439|ShowGameOverScreen@0045f7ec	ComputeVectorDelta@00418680|SetUiFn9050@00419050|shrink_vector@00436a30	ComputeVectorDelta@0040aae6|SetUiFn9050@0040b5df|make_hazard@00464c4b	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00418330; structural=0.542, composite=0.732, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
004183a0	0040a6f7	DoLocalFn83A0	WC1-fuzzy-followup		0.744	0.854	0	41	46	DispatchTbl0059c014Fn0AF0@00410af0|DispatchTbl0059b9e0Fn17D0@004117d0	DispatchTbl0059c014Fn0AF0@00419d01|DispatchTbl0059b9e0Fn17D0@0041ae40	SetTbl0059bce0Fn8330@00418330	SetTbl0059bce0Fn8330@0040a691	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DoLocalFn83A0 @004183a0; structural=0.7444, composite=0.8544, graph=1/0, candidates=2
004183d0	0040a725	position_relative	WC1-fuzzy-low		0.535	0.725	0	70	79	SetTbl0059c490Fn8420@00418420|point_ship_behind_object@00419710|point_ship_below_object@00419790|offset_location@00433f50	offset_location@0040a774|FUN_0040bdc2@0040bdc2|point_ship_below_object@0040be3a|point_ship_behind_object@0041ebc1|FUN_00441379@00441379|skill_check@0045655d	AddFixedVectors@00418620|ScaleFixedVector@004186b0|NormalizeFixedVector@00418b10	AddFixedVectors@0040aa6a|dot_product@0040ab24|NormalizeFixedVector@0040af18	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004183d0; structural=0.5353, composite=0.7253, graphSupport=0, graphConflicts=0, targetCollisions=2, confidence=low. Verify manually.
00418420	0040a774	position_relative_ijk	WC1-manual-verified				0							Manual Match	[WC1 transfer] Verified by preserved local function order and direct binary-comp candidate comparison. WC1 0x418420 -> WC2 0x40A774 (position_relative_ijk).
004184c0	0040a81b	FixedToShortSaturating	WC1-fuzzy-medium		0.774	0.964	0	32	66	GetVectorMagnitude@00410ad0|update_objective_location@00415770|distance_between_points@004191d0|distance_from_point@00419210|real_velocity@0041e7f0|explosion_shock_wave@0041fee0|real_crash_time@00422260|GetShipDistanceToNavPoint@0042a0e0|control_speed@00434040|chase_location@004340f0|goto_location@004342c0	distance_from_point@0040b7c9|point_ship_at_point@0040b805|real_velocity@004118f2|explosion_shock_wave@00414025|GetVectorMagnitude@00419cdc|control_speed@0041ecef|chase_location@0041edcc|goto_location@0041effe|real_crash_time@00429736|update_objective_location@0043ae2f|object_collision@00445087|GetShipDistanceToNavPoint@00469143			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004184c0; structural=0.7741, composite=0.9641, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
004184e0	0040a867	DoLocalFn84E0	WC1-order-exact		0.788	10.0	0	15	39	GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0	GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591			Manual Match	[WC1 transfer] WC1-order-exact from DoLocalFn84E0 @004184e0; exact unmatched order between FixedToShortSaturating and DoLocalFn8500; gap=2, structural_similarity=0.7877
004184f0	0040a893	DoLocalFn84F0	WC1-order-exact		0.788	10.0	0	15	39	object_collision@004130d0	ParseTests@0041d591			Manual Match	[WC1 transfer] WC1-order-exact from DoLocalFn84F0 @004184f0; exact unmatched order between FixedToShortSaturating and DoLocalFn8500; gap=2, structural_similarity=0.7877
00418500	0040a8bf	DoLocalFn8500	WC1-callgraph-single		0.784	3.0	0	11	39	control_speed@00434040	control_speed@0041ecef			Manual Match	[WC1 transfer] WC1-callgraph-single from DoLocalFn8500 @00418500; one mapped edge, unique source/target candidate; graph-jaccard=1.0, degree=1/1, instruction-diff=0.784
00418540	0040a8eb	DoLocalFn8540	WC1-fuzzy-medium		0.786	0.976	0	24	58	approach_speed@0041e750	approach_speed@0041181d			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00418540; structural=0.7856, composite=0.9756, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00418560	0040a925	DoLocalFn8560	WC1-fuzzy-medium		0.759	0.949	0	40	92	match_roll_orientation@00419440|set_ship_rotation_goals@004194d0	match_roll_orientation@0040ba2e|set_ship_rotation_goals@0040badb			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00418560; structural=0.7594, composite=0.9494, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00418590	0040a981	equ_vector	WC1-manual-verified				0							Manual Match	[WC1 transfer] Verified by preserved local function order and direct binary-comp candidate comparison. WC1 0x418590 -> WC2 0x40A981 (equ_vector).
004185c0	0040a9d1	IsPairEqualityDifferentFromFlag	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x4185C0 -> WC2 0x40A9D1 (IsPairEqualityDifferentFromFlag).
004185f0	0040aa0b	zero_vector	WC1-callgraph-propagated		0.875	7.4	0	15	44	auto_pilot_sequence@00404050|cruise_home@00409760|run_away@004099c0|SetTbl0059dd90FnC5E0@0040c5e0|LoopUiFn0740@00410740|DispatchTbl0059c014Fn0AF0@00410af0|DispatchTbl0059b9e0Fn17D0@004117d0|GetTbl0059c3c0Fn29A0@004129a0|SoundTbl0059de40Fn2E30@00412e30|object_collision@004130d0|initialize_object@0041dee0|find_squad_center@00422ac0|locate_ship@00423780|RenderSpaceViewFrame@00429fc0|SetUiFnD230@0042d230|ShowTigerClawEscapeScene@00430150|ShowGameOverScreen@00439a80	initialize_object@004103a6|LoadMissionData@004156a7|DispatchTbl0059c014Fn0AF0@00419d01|DispatchTbl0059b9e0Fn17D0@0041ae40|GetTbl0059c3c0Fn29A0@0041cc0a|SoundTbl0059de40Fn2E30@0041d2da|ParseTests@0041d591|auto_pilot_sequence@00422b1c|ShipExplosion@0042a313|locate_ship@0042b2a7|IsPointWithinEyeViewCone@0043cf5a|cruise_home@00442770|run_away@00442b78|pop_flack@00444f53|object_collision@00445087|ShowTigerClawEscapeScene@00446823|LoopUiFn0740@0044ade0|SetTbl0059dd90FnC5E0@0044db7e|FUN_0045f439@0045f439|ShowGameOverScreen@0045f7ec|FUN_004603c5@004603c5|BlitUiFn79C0@00460650|nearest_enemy_range@004608e8			Manual Match	[WC1 transfer] WC1-callgraph-propagated from zero_vector @004185f0; support=7 (out=0, in=7), margins=2/2, degree=17/23
00418600	0040aa37	negate_vector	WC1-manual-verified				0							Manual Match	[WC1 transfer] Verified by preserved local function order and direct binary-comp candidate comparison. WC1 0x418600 -> WC2 0x40AA37 (negate_vector).
00418620	0040aa6a	AddFixedVectors	WC1-callgraph-propagated		0.862	27.3	0	39	62	make_shard@004010c0|init_hazard@004013b0|approach@00401950|auto_pilot_sequence@00404050|ejection_sequence@004046a0|Msit_n_spin@004065a0|set_sphere_point@0040b670|GetTbl0046c96aFnC800@0040c800|DrawNavHazardMarker@0040d8f0|LoopUiFn0740@00410740|DispatchTbl0059c014Fn0AF0@00410af0|DispatchTbl0059b9e0Fn17D0@004117d0|GetTbl0059cd90Fn1EC0@00411ec0|update_star_field@00412100|GetTbl0059c3c0Fn29A0@004129a0|SoundTbl0059de40Fn2E30@00412e30|object_collision@004130d0|position_relative@004183d0|random_radial@00418800|MoveObjectAlongDirection@004198a0|apply_force_to_objects_center@00419cc0|apply_force_to_object@00419d10|onboard_explosion@0041ece0|Create_ship_hit_debris@0041f700|Create_explosion_debris@0041f800|launch_object@00420260|fire@004202d0|pop_flack@00420920|fire_weapon@00420c20|real_crash_time@00422260|find_squad_center@00422ac0|init_formation_burst@00422b30|get_front_spot@00422ec0|get_rear_spot@00422f10|locate_ship@00423780|ShowCarrierLaunchSequence@0042bc00|ScanTbl0059c010FnCDB0@0042cdb0|servicetrack@0042ecb0|ShowTigerClawEscapeScene@00430150|steer_away_from_object@00433ac0|steer_away_from_predicted_object@00433b90|compute_formation_destination@00433ff0|chase_location@004340f0|goto_formation@00434360|ShowGameOverScreen@00439a80	position_relative@0040a725|DoLocalFn8B60@0040aca5|apply_force_to_objects_center@0040c46c|apply_force_to_object@0040c4d1|onboard_explosion@0041270a|Create_ship_hit_debris@004136e2|random_radial@00413a3b|launch_object@00414d3d|LoadMissionData@004156a7|fire_weapon@00415e2c|make_shard@004176d2|init_hazard@00417af9|approach@004182b6|DispatchTbl0059c014Fn0AF0@00419d01|DispatchTbl0059b9e0Fn17D0@0041ae40|GetTbl0059cd90Fn1EC0@0041b62e|update_star_field@0041b8d6|ScanTbl0059d100Fn2820@0041c7ed|GetTbl0059c3c0Fn29A0@0041cc0a|SoundTbl0059de40Fn2E30@0041d2da|ParseTests@0041d591|steer_away_from_object@0041e4e0|steer_away_from_predicted_object@0041e5c8|compute_formation_destination@0041ec73|chase_location@0041edcc|goto_formation@0041f0c5|auto_pilot_sequence@00422b1c|real_crash_time@00429736|ShipExplosion@0042a313|init_formation_burst@0042a39a|get_rear_spot@0042a7d2|MoveObjectAlongDirection@0042a823|locate_ship@0042b2a7|IsPointWithinEyeViewCone@0043cf5a|Msit_n_spin@00440a93|pop_flack@00444f53|object_collision@00445087|LoopUiFn0740@0044ade0|set_sphere_point@0044b200|GetTbl0046c96aFnC800@0044e187|DrawNavHazardMarker@00450e1e|servicetrack@00453240|FUN_0045f439@0045f439|ShowGameOverScreen@0045f7ec			Manual Match	[WC1 transfer] WC1-callgraph-propagated from AddFixedVectors @00418620; support=25 (out=0, in=25), margins=14/9, degree=45/44
00418650	0040aaa8	SubtractFixedVectors	WC1-callgraph-propagated		0.5	2.1	0	39	62	init_hazard@004013b0|auto_pilot_sequence@00404050|DispatchTbl0059c014Fn0AF0@00410af0|object_collision@004130d0	fire_weapon@00415e2c|init_hazard@00417af9|ParseTests@0041d591|auto_pilot_sequence@00422b1c			Manual Match	[WC1 transfer] WC1-callgraph-propagated from SubtractFixedVectors @00418650; support=2 (out=0, in=2), margins=1/0, degree=4/4
00418680	0040aae6	ComputeVectorDelta	WC1-callgraph-propagated		0.947	19.6	0	39	62	auto_pilot_sequence@00404050|LoopUiFn0740@00410740|DispatchTbl0059c014Fn0AF0@00410af0|DispatchTbl0059b9e0Fn17D0@004117d0|update_star_field@00412100|GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|update_objective_location@00415770|set_objective_range@00415b70|draw_nav_pointer@004168c0|SetTbl0059bce0Fn8330@00418330|distance_between_points@004191d0|distance_from_point@00419210|facing_to_object@004193d0|point_ship_at_point@00419660|point_capital_ship_at_object@004196c0|IsPointWithinRange@00419990|check_for_collision@004199c0|IsPointWithinEyeViewCone@0041a130|ScanTbl0059d9b0FnA1D0@0041a1d0|explosion_shock_wave@0041fee0|send_at_point@00420190|fire@004202d0|hemisphere@004207e0|fire_weapon@00420c20|real_crash_time@00422260|init_formation_burst@00422b30|ships_within_range@00423260|GetShipDistanceToNavPoint@0042a0e0|ScanTbl0059c010FnCDB0@0042cdb0|servicetrack@0042ecb0|PlaySfxWaveFileByNumber@0042ef30|steer_away_from_object@00433ac0|steer_away_from_predicted_object@00433b90	SetTbl0059bce0Fn8330@0040a691|distance_from_point@0040b7c9|point_ship_at_point@0040b805|facing_to_object@0040b9b5|point_capital_ship_at_object@0040bca9|maintain_formation@0040bd0e|IsPointWithinRange@0040bf55|FUN_0040bf8c@0040bf8c|ScanTbl0059d9b0FnA1D0@0040c9dd|explosion_shock_wave@00414025|load_common_3Space_objects@00414be9|fire@00414dc0|hemisphere@00415508|fire_weapon@00415e2c|DispatchTbl0059c014Fn0AF0@00419d01|DispatchTbl0059b9e0Fn17D0@0041ae40|update_star_field@0041b8d6|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|steer_away_from_object@0041e4e0|steer_away_from_predicted_object@0041e5c8|auto_pilot_sequence@00422b1c|real_crash_time@00429736|init_formation_burst@0042a39a|ships_within_range@0042ab81|update_objective_location@0043ae2f|set_objective_range@0043b4cf|ShowCarrierLaunchSequence@0043b7c0|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a|pop_flack@00444f53|object_collision@00445087|LoopUiFn0740@0044ade0|FUN_0044d72e@0044d72e|servicetrack@00453240|PlaySfxWaveFileByNumber@0045373b|GetShipDistanceToNavPoint@00469143			Manual Match	[WC1 transfer] WC1-callgraph-propagated from ComputeVectorDelta @00418680; support=18 (out=0, in=18), margins=9/7, degree=34/37
004186b0	0040ab24	ScaleFixedVector	WC1-manual-verified		1.0	10.0	0	65	84					Manual Match	[WC1 transfer] Verified by preserved vector-helper order and the three component-wise MultiplyFixed stores.
00418700	0040ab78	divide_vector	WC1-fuzzy-followup		0.835	0.945	0	65	84	DispatchTbl0059c014Fn0AF0@00410af0|apply_force_to_objects_center@00419cc0|Create_explosion_debris@0041f800|find_squad_center@00422ac0	apply_force_to_objects_center@0040c46c|random_radial@00413a3b|DispatchTbl0059c014Fn0AF0@00419d01|ShipExplosion@0042a313	DivideFixed@00434db0	DivideFixed@00461a2d	Manual Match	[WC1 transfer] WC1-fuzzy-followup from divide_vector @00418700; structural=0.8348, composite=0.9448, graph=1/0, candidates=1
00418750	0040abcc	ChooseRandomSignedMagnitude	WC1-manual-verified				0							Manual Match	[WC1 transfer] Verified by preserved local function order and direct binary-comp candidate comparison. WC1 0x418750 -> WC2 0x40ABCC (ChooseRandomSignedMagnitude).
00418780	0040ac24	MakeRandomVectorFixed	WC1-fuzzy-low		0.537	0.727	0	83	100	FillFixedVectorWithRandomComponents@004187e0|onboard_explosion@0041ece0	FillFixedVectorWithRandomComponents@0040ac88|onboard_explosion@0041270a	ChooseRandomSignedMagnitude@00418750	fire_afterburner@0040abcc	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00418780; structural=0.5369, composite=0.7269, graphSupport=0, graphConflicts=0, targetCollisions=2, confidence=low. Verify manually.
004187e0	0040ac88	FillFixedVectorWithRandomComponents	WC1-fuzzy-followup		0.817	0.927	0	21	29	GetTbl0059cd90Fn1EC0@00411ec0|SoundTbl0059de40Fn2E30@00412e30|random_radial@00418800|Create_ship_hit_debris@0041f700|Create_explosion_debris@0041f800	DoLocalFn8B60@0040aca5|Create_ship_hit_debris@004136e2|random_radial@00413a3b|GetTbl0059cd90Fn1EC0@0041b62e|SoundTbl0059de40Fn2E30@0041d2da	MakeRandomVectorFixed@00418780	MakeRandomVectorFixed@0040ac24	Manual Match	[WC1 transfer] WC1-fuzzy-followup from FillFixedVectorWithRandomComponents @004187e0; structural=0.8169, composite=0.9269, graph=1/0, candidates=1
00418800	0040aca5	random_radial	WC1-manual-verified		1.0	10.0	0	54	59			AddFixedVectors@00418620|FillFixedVectorWithRandomComponents@004187e0|RandomBelowOrEqual@00434d50	AddFixedVectors@0040aa6a|FillFixedVectorWithRandomComponents@0040ac88|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] Manually verified by preserved vector-helper order and identical three-call data flow.
00418890	0040ace0	DoLocalFn8890	WC1-fuzzy-low		0.518	0.708	0	112	169	object_collision@004130d0|set_objective_range@00415b70|DrawCurrentTargetBox@00415ce0|set_ship_rotation_goals@004194d0|SetTbl0059cd90FnA530@0041a530|LoadTbl0059dd90FnA610@0041a610	set_ship_rotation_goals@0040badb|SetTbl0059cd90FnA530@0040cef6|LoadTbl0059dd90FnA610@0040cff8|ParseTests@0041d591|set_objective_range@0043b4cf|ShowCarrierLaunchSequence@0043b7c0	DivideFixed@00434db0|ArcCos@00434e90|PlanarMagnitude@00434ee0|Vector_magnitude@00434f20	DivideFixed@00461a2d|ArcCos@00461b6b|FUN_00461c06@00461c06|Vector_magnitude@00461c71	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00418890; structural=0.5179, composite=0.7079, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
004189b0	0040ad89	ConvertFixedVectorToShortVector	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x4189B0 -> WC2 0x40AD89 (ConvertFixedVectorToShortVector).
004189e0	0040adc2	dot_product	WC1-manual-verified		1.0	10.0	0	67	86					Manual Match	[WC1 transfer] Verified by preserved vector-helper order and the sum of three MultiplyFixed products.
00418a30	0040ae18	vector_angle	WC1-manual-verified		1.0	10.0	0	69	88					Manual Match	[WC1 transfer] Verified by preserved vector-helper order and the normalize/dot/scale calculation.
00418a80	0040ae70	DoLocalFn8A80	WC1-fuzzy-low		0.538	0.728	0	135	168	SetUiFn9050@00419050	SetUiFn9050@0040b5df	MultiplyFixed@00434d80	MultiplyFixed@004619e2	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00418a80; structural=0.5384, composite=0.7284, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00418b10	0040af18	NormalizeFixedVector	WC1-fuzzy-followup		0.585	0.835	0	80	129	auto_pilot_sequence@00404050|DispatchTbl0059c014Fn0AF0@00410af0|DispatchTbl0059b9e0Fn17D0@004117d0|object_collision@004130d0|position_relative@004183d0|MakeRandomNormalizedVector@00418840|vector_angle@00418a30|DoLocalFn8B60@00418b60|SetUiFn9050@00419050|get_facing_range_from_point@00419290|facing_to_object@004193d0|match_roll_orientation@00419440|NormalizeAndScaleVector@00419950|SetTbl0059cd90FnA530@0041a530|LoadTbl0059dd90FnA610@0041a610|explosion_shock_wave@0041fee0|launch_object@00420260	position_relative@0040a725|FUN_0040ae18@0040ae18|FUN_0040af99@0040af99|SetUiFn9050@0040b5df|ship_vs_point@0040b898|facing_to_object@0040b9b5|match_roll_orientation@0040ba2e|NormalizeAndScaleVector@0040bf0b|SetTbl0059cd90FnA530@0040cef6|LoadTbl0059dd90FnA610@0040cff8|explosion_shock_wave@00414025|launch_object@00414d3d|DispatchTbl0059c014Fn0AF0@00419d01|DispatchTbl0059b9e0Fn17D0@0041ae40|ParseTests@0041d591|auto_pilot_sequence@00422b1c|pop_flack@00444f53|object_collision@00445087|FUN_0045f439@0045f439|ShowGameOverScreen@0045f7ec	DivideFixed@00434db0|Vector_magnitude@00434f20	DivideFixed@00461a2d|Vector_magnitude@00461c71	Manual Match	[WC1 transfer] WC1-fuzzy-followup from NormalizeFixedVector @00418b10; structural=0.5853, composite=0.8353, graph=4/2, candidates=2
00418b60	0040af99	vector_length_in_dir	WC1-manual-verified		1.0	10.0	0	79	97					Manual Match	[WC1 transfer] Verified by preserved vector-helper order and the normalize/dot/magnitude calculation.
00418bb0	0040affa	vector_component_in_dir	WC1-manual-verified		1.0	10.0	0	36	53					Manual Match	[WC1 transfer] Verified by preserved vector-helper order and its vector-length then scale call chain.
00418be0	0040b02f	rotate_about_i	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved function order and cross-comparison: both corrected destinations are exact binary-comp matches; the previous swapped assignments each scored 86.36%. WC1 0x418BE0 -> WC2 0x40B02F (rotate_about_i).
00418d00	0040b17f	rotate_about_j	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved function order and cross-comparison: both corrected destinations are exact binary-comp matches; the previous swapped assignments each scored 86.36%. WC1 0x418D00 -> WC2 0x40B17F (rotate_about_j).
00418e40	0040b2cf	DoLocalFn8E40	WC1-callgraph-propagated		1.0	3.3	0	278	336	GetUiFn9190@00419190	GetUiFn9190@0040b788	MultiplyFixed@00434d80|CalcVideoFn4E00@00434e00|CalcVideoFn4E30@00434e30	MultiplyFixed@004619e2|CalcVideoFn4E00@00461a91|CalcVideoFn4E30@00461ad6	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DoLocalFn8E40 @00418e40; support=3 (out=2, in=1), margins=1/2, degree=4/4
00418f60	0040b41f	SetTbl0059bce8Fn8F60	WC1-callgraph-propagated		0.8	2.3	0	101	305	SetTbl0059cd90FnA530@0041a530|set_objects_data@0041e120|InitializeConstellationObject@004242d0|SetUiFnD230@0042d230|CreateCannedSceneObject@0042fb40	SetTbl0059cd90FnA530@0040cef6|set_objects_data@00410999|FUN_0044b48f@0044b48f|ScanTbl0059c010FnCDB0@00457434			Manual Match	[WC1 transfer] WC1-callgraph-propagated from SetTbl0059bce8Fn8F60 @00418f60; support=2 (out=0, in=2), margins=1/2, degree=5/4
00418fd0	0040b550	copy_frame	WC1-manual-verified				0							Manual Match	[WC1 transfer] Verified by preserved local function order and direct binary-comp candidate comparison. WC1 0x418FD0 -> WC2 0x40B550 (copy_frame).
